,0,1,2,3,4,5,6,7,8,9,10,11
100,-1.1825118000931243,-2.0797078368501967,-2.0781408785611233,-2.187855380173102,-2.4379519105344856,-2.4400362364037043,-2.557454893965503,-2.5642381221192805,-2.6022953511652798,-3.2366286801416235,-3.242234009165055,-3.2828139044906166
101,-1.182489756760522,-2.079582569745518,-2.0782719006227035,-2.187845992950166,-2.4372886461151078,-2.440673040735285,-2.5575029476679236,-2.5641678554071383,-2.602332593861613,-3.236661015501633,-3.2422307341035705,-3.2828219501894496
102,-1.1824681414537954,-2.0797373275183064,-2.078122786060071,-2.1878367880033958,-2.436963770356977,-2.440971970193925,-2.5575559796444916,-2.5640930417442482,-2.6023691133961604,-3.2366928389783416,-3.242227406649849,-3.2828298396609146
103,-1.1824469418260444,-2.0797198963091317,-2.078145751956146,-2.1878277600748315,-2.437441017602141,-2.4404692756164503,-2.5576133352575847,-2.564014323321669,-2.6024049306341954,-3.2367241648279577,-3.2422240288250856,-3.282837577411989
104,-1.1824261460007268,-2.0795704871086906,-2.0783005904208767,-2.187818904106803,-2.43790639956021,-2.439978931037145,-2.557674217441992,-2.5639324852400467,-2.6024400656370976,-3.2367550067601325,-3.2422206025733473,-3.2828451677788433
105,-1.1824057425494718,-2.0796981868976867,-2.0781782174572307,-2.187810215232509,-2.4371996732185277,-2.440661165750465,-2.5577376607652096,-2.56384848141211,-2.6024745377168914,-3.236785377969204,-3.2422171297648426,-3.28285261493215
106,-1.1823857204711374,-2.0797283744894033,-2.0781532571240287,-2.1878016887670753,-2.4370117957200694,-2.4408250094079933,-2.5578025068914374,-2.563763459091046,-2.602508365457901,-3.236815291166708,-3.242213612196446,-3.2828599228821425
107,-1.1823660691720315,-2.079565340355436,-2.0783214217154233,-2.1877933201991664,-2.437575684265635,-2.44023753209264,-2.557867387686944,-2.5636787757330564,-2.602541566759431,-3.2368447585776488,-3.2422100516040984,-3.28286709550197
108,-1.182346778447221,-2.0796592914872254,-2.078232506904215,-2.187785105182956,-2.437817125532974,-2.4399729348771615,-2.557930725268578,-2.563595998938887,-2.602574158863154,-3.236873791996689,-3.24220644964871,-3.2828741365136316
109,-1.1823278384628617,-2.0797317329093774,-2.0781650102331906,-2.187777039530684,-2.4371347731333683,-2.440632552345632,-2.5579907610696946,-2.5635168773657666,-2.602606158382505,-3.236902402777657,-3.2422028079436225,-3.282881049506874
110,-1.1823092397394817,-2.079566334464443,-2.078335264334636,-2.187769119205473,-2.437076061682513,-2.440668938503894,-2.558045626679845,-2.563443269871085,-2.602637581334668,-3.2369306018766593,-3.242199128025209,-3.282887837942275
111,-1.1822909731361622,-2.079622487543619,-2.07828388020382,-2.187761340314649,-2.437700431897504,-2.440022641662099,-2.5580934651616714,-2.563377024181689,-2.6026684431618934,-3.2369583998523503,-3.242195411388051,-3.28289450515769
112,-1.1822730298355564,-2.079728887662586,-2.0781821646270484,-2.1877536991032844,-2.437703900154801,-2.4399976348599846,-2.558132600324393,-2.5633198076019847,-2.602698758762961,-3.2369858068990656,-3.242191659463731,-3.2829010543664756
113,-1.1822554013296978,-2.0795724505101227,-2.0783432041367584,-2.187746191948285,-2.437092726642906,-2.4405876476963115,-2.558161733404234,-2.5632729103235867,-2.602728542510566,-3.2370128328536127,-3.2421878736288114,-3.282907488678548
114,-1.18223807940655,-2.0795892851700732,-2.078330891793052,-2.1877388153524926,-2.4371546228571552,-2.4405049588181753,-2.5581801274442735,-2.5632370610271,-2.60275780828075,-3.2370394872119834,-3.242184055214255,-3.2829138110891325
115,-1.1822210561372495,-2.0797193463795787,-2.078205274928828,-2.187731565939396,-2.4378035654556465,-2.439835582049971,-2.558187730203439,-2.563212303964762,-2.6027865694678765,-3.237065779149294,-3.242180205498235,-3.282920024492863
116,-1.1822043238640054,-2.079582470885705,-2.0783465187962626,-2.1877244404478757,-2.437585020349916,-2.440034042288191,-2.55818519631803,-2.563197976782402,-2.6028148390115655,-3.237091717528656,-3.2421763257065424,-3.2829261316819767
117,-1.1821878751886128,-2.079560810251559,-2.0783724737637495,-2.187717435727406,-2.437071806710884,-2.4405275114809553,-2.5581737985707527,-2.563192799243243,-2.6028426294096687,-3.237117310913903,-3.242172417040634,-3.2829321353621848
118,-1.1821717029615464,-2.0797032763040835,-2.078234229870899,-2.1877105487333215,-2.4372454616011923,-2.4403344439840646,-2.5581552531702063,-2.5631950479329277,-2.6028699527429477,-3.2371425675877012,-3.242168480635307,-3.2829380381403817
119,-1.1821558002715977,-2.079595006421644,-2.078346651543676,-2.187703776522491,-2.437871855561525,-2.439688960960382,-2.5581315071341852,-2.5632027688705787,-2.6028968206868375,-3.2371674955608114,-3.242164517593616,-3.28294384253717
120,-1.182140160436028,-2.079537804791996,-2.078407936339019,-2.1876971162490166,-2.4374733756548617,-2.4400686673254444,-2.558104537472476,-2.5632139783112424,-2.6029232445328514,-3.237192102579417,-3.242160528976875,-3.2829495509966913
121,-1.1821247769912058,-2.0796814756979116,-2.078268281661655,-2.1876905651603433,-2.4370701792426614,-2.4404533979590997,-2.55807619606528,-2.5632268178617705,-2.602949235200705,-3.2372163961446674,-3.2421565158108603,-3.2829551658718623
122,-1.1821096436836975,-2.07960853501662,-2.0783451732669764,-2.1876841205934405,-2.4373461906385567,-2.440159221041219,-2.5580481125349928,-2.56323965159802,-2.602974803256363,-3.237240383512592,-3.242152479071167,-3.2829606894485526
123,-1.1820947544617941,-2.079520655308131,-2.078436940174918,-2.1876777799711715,-2.437894718007013,-2.4395928211430133,-2.558021650330426,-2.56325110997291,-2.6029999589239066,-3.2372640717171097,-3.2421484197202246,-3.282966123938205
124,-1.1820801034674413,-2.079655249045608,-2.078306171441707,-2.187671540798856,-2.43737634411548,-2.4400936084653453,-2.557997902488011,-2.563260094047082,-2.6030247121006522,-3.23728746756083,-3.2421443386645583,-3.2829714714739806
125,-1.1820656850285547,-2.0796214621247286,-2.0783437226524994,-2.18766540066103,-2.437086089982779,-2.440366555180647,-2.557977712014504,-2.5632657550976568,-2.603049072370063,-3.2373105776444637,-3.2421402367882575,-3.2829767341276335
126,-1.1820514936516975,-2.0795094324422054,-2.078459457344773,-2.187659357218282,-2.437453611229489,-2.4399819990743614,-2.557961704326265,-2.56326746217279,-2.6030730490131813,-3.237333408357056,-3.24213611494032,-3.2829819139058376
127,-1.1820375240151035,-2.0796262166013406,-2.078346320304604,-2.18765340820434,-2.4378697773627858,-2.439549064251046,-2.5579503229832623,-2.5632647663500823,-2.6030966510211813,-3.23735596590161,-3.242131973939393,-3.2829870127495275
128,-1.182023770962023,-2.0796322112726573,-2.0783439162077726,-2.187647551423151,-2.4372972962162027,-2.4401050366874233,-2.557943863427006,-2.5632573669910603,-2.603119887106593,-3.237378256277114,-3.2421278145697996,-3.2829920325393167
129,-1.1820102294943742,-2.079503930504818,-2.078475732310499,-2.187641784746295,-2.4371179277406636,-2.440268150432836,-2.5579425020220588,-2.563245082694901,-2.603142765713791,-3.2374002853220545,-3.2421236375987177,-3.2829969751020744
130,-1.1819968947666895,-2.0795961054061745,-2.0783870387694545,-2.187636106110297,-2.437563095643948,-2.4398069759633914,-2.5579463193255982,-2.5632278280215917,-2.603165295028996,-3.2374220586880367,-3.2421194437453975,-3.283001842207113
131,-1.1819837620803335,-2.07963934601941,-2.0783472267686447,-2.1876305135142586,-2.437805212961426,-2.439549094603311,-2.557955317435781,-2.5632055961377467,-2.6031874829911836,-3.2374435818659193,-3.242115233732221,-3.28300663556854
132,-1.181970826877983,-2.0795037010212334,-2.0784862488211595,-2.187625005017395,-2.4372371665907555,-2.4401016139848153,-2.5579694316734907,-2.5631784471308436,-2.603209337299692,-3.237464860184125,-3.2421110082250935,-3.283011356850233
133,-1.1819580847383537,-2.079566565588867,-2.0784267109040675,-2.1876195787369164,-2.4371642111411895,-2.4401592741911884,-2.55798853697829,-2.5631465016055954,-2.603230865424637,-3.237485898820047,-3.2421067678880258,-3.283016007664316
134,-1.1819455313711638,-2.079641712926019,-2.07835484093374,-2.1876142328457595,-2.437667862978808,-2.439640553706664,-2.5580124493514975,-2.563109939237465,-2.603252074614294,-3.237506702791887,-3.242102513344839,-3.283020589575775
135,-1.1819331626123148,-2.0795080787273235,-2.0784917043027007,-2.187608965570662,-2.437716075672703,-2.439577493963497,-2.558040922591957,-2.563069002031381,-2.6032729719043664,-3.23752727698842,-3.242098245209578,-3.283025104107936
136,-1.1819209744192885,-2.0795390381828676,-2.0784639268762506,-2.1876037751900816,-2.43719558625445,-2.440083353077757,-2.5580736404827493,-2.563024002130966,-2.6032935641240313,-3.237547626149366,-3.242093964059027,-3.2830295527336646
137,-1.1819089628667405,-2.079638580875746,-2.0783675200961005,-2.1875986600324238,-2.437223516772153,-2.440041004289438,-2.5581102046050193,-2.562975333998571,-2.6033138579061785,-3.237567754884714,-3.2420896704673257,-3.2830339368884296
138,-1.1818971241422869,-2.0795162018976274,-2.0784929898659055,-2.1875936184741493,-2.4377585162418334,-2.439491794006365,-2.5581501181453445,-2.562923490607087,-2.6033338596910016,-3.237587667678823,-3.2420853649699612,-3.283038257958845
139,-1.1818854545424684,-2.079514680165074,-2.078497558235978,-2.1875886489381413,-2.437617906021266,-2.439618396425107,-2.5581927665480944,-2.5628690827792164,-2.6033535757364796,-3.2376073688926024,-3.2420810480962623,-3.283042517301084
140,-1.1818739504688884,-2.0796297421483514,-2.0783854996754925,-2.187583749891996,-2.4371715770940363,-2.4400509162428246,-2.5582373967882663,-2.562812859914742,-2.6033730121215033,-3.2376268627635314,-3.2420767203427507,-3.283046716225422
141,-1.1818626084245138,-2.079527031703702,-2.078491171241204,-2.1875789198465068,-2.437294345085264,-2.43991453363644,-2.558283098529336,-2.562755728825626,-2.6033921747548394,-3.23764615341948,-3.242072382202353,-3.2830508560125424
142,-1.1818514250101306,-2.079494337645198,-2.0785267850064986,-2.1875741573541023,-2.437823732950606,-2.4393717215702315,-2.55832879253091,-2.5626987653270006,-2.6034110693789527,-3.2376652448700214,-3.2420680341349954,-3.2830549378989184
143,-1.1818403969209468,-2.0796155429253966,-2.0784084588816105,-2.1875694610074223,-2.437522557642162,-2.4396596591249584,-2.5583732341096517,-2.5626432107717876,-2.603429701578099,-3.2376841410261816,-3.2420636765983795,-3.283058963093202
144,-1.1818295209433383,-2.079539377661601,-2.0784874635882216,-2.1875648294379326,-2.437163938689797,-2.440005222913356,-2.5584150414443134,-2.5625904437434297,-2.6034480767811305,-3.237702845690673,-3.2420593100200024,-3.2830629327671135
145,-1.1818187939517242,-2.079478551746758,-2.0785510900494013,-2.187560261314618,-2.4373749021524516,-2.4397813831246693,-2.5584527584296723,-2.5625419171968162,-2.603466200269416,-3.2377213625674304,-3.242054934820206,-3.283066848060227
146,-1.1818082129055745,-2.0795968284112862,-2.0784355758285358,-2.1875557553426277,-2.4378531950058178,-2.439290389133424,-2.5584849575107165,-2.562499055623793,-2.6034840771791696,-3.2377396952631297,-3.2420505513915763,-3.2830707100868843
147,-1.1817977748465345,-2.079551937818161,-2.078483191535015,-2.1875513102621507,-2.4374373565507703,-2.4396936980874027,-2.5585103778233496,-2.5624631169065157,-2.603501712509528,-3.2377578472912187,-3.242046160131751,-3.283074519924
148,-1.18178747689567,-2.0794675818896087,-2.078570235998212,-2.187546924847183,-2.4371714446985324,-2.43994724861996,-2.5585280791869778,-2.562435038325338,-2.603519111123473,-3.2377758220758106,-3.2420417614012806,-3.2830782786202852
149,-1.1817773162508167,-2.0795748140239567,-2.0784656565513875,-2.1875425979044167,-2.437462760645464,-2.439643736170807,-2.5585375785030404,-2.562415300154062,-2.6035362777566236,-3.237793622956187,-3.2420373555643764,-3.283081987202985
150,-1.181767290184041,-2.079563362173213,-2.078479725954718,-2.187538328272147,-2.437842334165117,-2.4392521276920083,-2.5585389307487105,-2.562403844667771,-2.6035532170163327,-3.237811253185054,-3.2420329429627115,-3.2830856466645115
151,-1.1817573960391967,-2.0794614347242244,-2.0785842365148115,-2.1875341148192624,-2.4373660503268395,-2.439716534925946,-2.558532728220055,-2.5624000768924784,-2.603569933391784,-3.237828715932736,-3.2420285239248634,-3.2830892579753574
152,-1.1817476312295792,-2.0795509159927246,-2.0784973045912496,-2.187529956444179,-2.437192925702492,-2.4398779381957096,-2.55852001641865,-2.5624029487214366,-2.6035864312519412,-3.2378460142933814,-3.242024098766643,-3.283092822079119
153,-1.1817379932356706,-2.0795723444306216,-2.078478392389917,-2.1875258520739713,-2.4375543648173896,-2.4395049299515668,-2.558502150948994,-2.5624111020099396,-2.6036027148545533,-3.2378631512816054,-3.242019667796638,-3.2830963398962685
154,-1.1817284796029741,-2.0794598913702913,-2.078593329219245,-2.1875218006633785,-2.437795481475716,-2.439252393443134,-2.55848063406734,-2.5624230320293466,-2.6036187883459325,-3.237880129842213,-3.2420152313030703,-3.2830998123214905
155,-1.1817190879399273,-2.0795265816548536,-2.0785290908604925,-2.1875178011939465,-2.4373100839805844,-2.439726517496374,-2.5584569670582042,-2.562437235084393,-2.6036346557670718,-3.237896952846564,-3.242010789573663,-3.2831032402297113
156,-1.1817098159159005,-2.079577739280096,-2.0784803539263423,-2.1875138526731686,-2.437227281055834,-2.439798190590023,-2.558432540705295,-2.562452318043218,-2.603650321055353,-3.2379136230971874,-3.2420063428749972,-3.2831066244675777
157,-1.1817006612592662,-2.079462529607236,-2.0785979536486248,-2.187509954133671,-2.4376444041895478,-2.4393700785091395,-2.5584085699018426,-2.5624670637233526,-2.603665788048863,-3.2379301433301815,-3.242001891466568,-3.2831099658688587
158,-1.1816916217555455,-2.0795031509932747,-2.078559692248492,-2.187506104632404,-2.437724065013771,-2.4392795669635374,-2.558386066798524,-2.562480457742643,-2.6036810604891545,-3.2379465162138183,-3.2419974355967067,-3.2831132652408423
159,-1.1816826952456216,-2.079578690640053,-2.078486483087795,-2.1875023032499015,-2.4372696001749117,-2.4397233167149848,-2.558365841621808,-2.5624916876990547,-2.6036961420235376,-3.23796274435767,-3.241992975505744,-3.283116523369279
160,-1.1816738796240194,-2.0794687409309116,-2.0785987343328864,-2.187498549089551,-2.4372734376356853,-2.439708897273567,-2.5583485200148908,-2.562500125827177,-2.6037110362102336,-3.237978830308512,-3.241988511414984,-3.283119741023425
161,-1.181665172837252,-2.0794817641870913,-2.0785879841986317,-2.1874948412768545,-2.4377252886775724,-2.439246594892645,-2.5583345679878335,-2.5625053040483787,-2.603725746517576,-3.2379947765533683,-3.241984043554825,-3.2831229189552062
162,-1.1816565728822241,-2.079574744619144,-2.0784972489974356,-2.1874911789587883,-2.437641398674829,-2.4393201617937477,-2.5583243184399844,-2.562506887444253,-2.6037402763306514,-3.2380105855248766,-3.24197957212623,-3.283126057891723
163,-1.1816480778046963,-2.079477745087335,-2.07859646637924,-2.1874875613031475,-2.437244083344202,-2.4397072799141393,-2.5583179957069393,-2.562504649710142,-2.603754628950574,-3.238026259597946,-3.2419750973350734,-3.2831291585503184
164,-1.1816396856978055,-2.0794633143107033,-2.078613088122831,-2.1874839874978638,-2.437330255029528,-2.4396110346211417,-2.558315736367925,-2.562498452345073,-2.60376880759976,-3.2380418010937486,-3.2419706193735855,-3.2831322216249
165,-1.1816313947006363,-2.0795659162248787,-2.078512650778424,-2.1874804567504817,-2.4377873842696474,-2.4391439531421355,-2.558317605650808,-2.562488228246512,-2.603782815421591,-3.2380572122810096,-3.24196613842492,-3.2831352477949824
166,-1.181623202996846,-2.0794886070256253,-2.0785920986244557,-2.187476968287498,-2.437558442979329,-2.4393630613820383,-2.5583236093700905,-2.562473969768954,-2.6037966554852616,-3.2380724953795386,-3.241961654662757,-3.2831382377237732
167,-1.181615108813339,-2.0794484349315914,-2.0786343839051895,-2.187473521353831,-2.437232733123821,-2.4396790552472476,-2.5583337015870136,-2.5624557210647403,-2.6038103307861973,-3.238087652557683,-3.2419571682570116,-3.2831411920577103
168,-1.1816071104189863,-2.0795526867795218,-2.0785322202358305,-2.1874701152122817,-2.4373963608348648,-2.439505826528048,-2.5583477882375907,-2.562433574453446,-2.603823844249136,-3.238102685938041,-3.241952679365841,-3.2831441114296114
169,-1.1815992061233904,-2.0795002631261985,-2.0785867075009223,-2.187466749142991,-2.437821009376722,-2.4390716899310583,-2.5583657269305258,-2.562407670622588,-2.6038371987301208,-3.238117597595975,-3.2419481881463548,-3.2831469964559807
170,-1.1815913942756964,-2.079437509542807,-2.078651500560266,-2.1874634224429257,-2.437482416209987,-2.4394009060141135,-2.5583873230438674,-2.562378202530934,-2.6038503970185403,-3.2381323895624985,-3.241943694739142,-3.2831498477389114
171,-1.1815836732634404,-2.0795359287079678,-2.0785550971562152,-2.187460134425431,-2.437234663572735,-2.4396393906034786,-2.5584123222034783,-2.562345422927801,-2.6038634418382487,-3.2381470638267955,-3.2419391992882214,-3.2831526658675534
172,-1.181576041511442,-2.0795115644909545,-2.0785814538307483,-2.187456884419689,-2.4374698856491634,-2.4393950076243383,-2.5584403992701734,-2.562309655364642,-2.6038763358511274,-3.238161622330557,-3.24193470192256,-3.2831554514170276
173,-1.1815684974807308,-2.0794306912743648,-2.078664296603053,-2.1874536717703332,-2.437820352887133,-2.4390354847812783,-2.5584711441727657,-2.562271308362394,-2.603889081656646,-3.2381760669770827,-3.24193020277141,-3.283158204946639
174,-1.1815610396675134,-2.0795167768758445,-2.07858015804808,-2.1874504958369787,-2.4374172997521772,-2.439429585803839,-2.558504045400623,-2.5622308919157573,-2.603901681796059,-3.2381903996305454,-3.241925701948381,-3.283160927009446
175,-1.1815536666021735,-2.079521343886452,-2.07857751595845,-2.1874473559937715,-2.4372489963436257,-2.43958903882852,-2.558538472833859,-2.562189034664006,-2.6039141387517954,-3.238204622114269,-3.24192119956713,-3.2831636181399615
176,-1.1815463768483065,-2.0794279246682,-2.078672838347154,-2.187444251629017,-2.43754806268612,-2.439281222106517,-2.558573662939387,-2.5621464986926674,-2.603926454951393,-3.238218736216762,-3.241916695736903,-3.283166278860961
177,-1.181539169001786,-2.079496479553122,-2.0786061652487473,-2.1874411821447675,-2.437786952535253,-2.4390336801966996,-2.5586087111946174,-2.5621041871097527,-2.6039386327661425,-3.2382327436868983,-3.241912190558859,-3.2831689096865886
178,-1.1815320416898638,-2.079528508227043,-2.0785759973357956,-2.1874381469564264,-2.4373648786183733,-2.439447198724039,-2.5586425786048133,-2.562063137525954,-2.6039506745165197,-3.2382466462395088,-3.2419076841243246,-3.2831715111189386
179,-1.1815249935702963,-2.079428964848177,-2.0786773808005123,-2.1874351454924015,-2.437274887385962,-2.43952872962668,-2.5586741205626504,-2.562024493196948,-2.603962582469155,-3.2382604455538204,-3.241903176529347,-3.2831740836444845
180,-1.1815180233305027,-2.079476261693588,-2.07863190370851,-2.187432177193725,-2.4376266911426625,-2.4391685590245875,-2.5587021455762193,-2.5619894442910645,-2.603974358842579,-3.2382741432757727,-3.2418986678571495,-3.283176627745144
181,-1.181511129686751,-2.0795321497115804,-2.0785778154466388,-2.187429241513721,-2.437729325827801,-2.4390576494373595,-2.5587255068175154,-2.561959136343146,-2.603986005805016,-3.2382877410169093,-3.2418941581872556,-3.2831791438877787
182,-1.1815043113833683,-2.079433392503485,-2.078678352741386,-2.187426337917646,-2.437325640641709,-2.439453150157467,-2.55874322003712,-2.5619345523370347,-2.6039975254785306,-3.2383012403578353,-3.2418896475944297,-3.2831816325331276
183,-1.1814975671919787,-2.0794572217145744,-2.078656284268178,-2.187423465882401,-2.4373115053086303,-2.439459189986174,-2.5587545888957623,-2.5619163873746054,-2.6040089199379053,-3.2383146428500935,-3.241885136147792,-3.2831840941266894
184,-1.1814908959107664,-2.079531657681688,-2.0785835900039427,-2.187420624896186,-2.4376996054090507,-2.439063081900365,-2.558759308566392,-2.561904945071467,-2.6040201912142904,-3.2383279500122693,-3.2418806239093776,-3.283186529107637
185,-1.1814842963637606,-2.079440625674886,-2.078676344985635,-2.187417814458209,-2.437658886480235,-2.4390958789511124,-2.5587575177792776,-2.5619000855126,-2.6040313412938088,-3.2383411633341694,-3.241876110943637,-3.2831889379073456
186,-1.1814777674001453,-2.079440268261761,-2.0786784069461164,-2.187415034078386,-2.4372993839002524,-2.4394475443790937,-2.5587497820090936,-2.5619012420633474,-2.604042372121338,-3.2383542842764848,-3.2418715973041063,-3.283191320944054
187,-1.1814713078935897,-2.0795268048891726,-2.07859355673258,-2.1874122832770815,-2.4373579633691382,-2.439381211132078,-2.5587370119411688,-2.561907502903485,-2.604053285599564,-3.238367314273439,-3.2418670830442236,-3.2831936786290257
188,-1.1814649167416007,-2.0794499315618,-2.078672098628176,-2.187409561584779,-2.437758627725231,-2.438972875048392,-2.5587203409565094,-2.561917733541185,-2.604064083591313,-3.238380254731425,-3.2418625682120323,-3.2831960113657166
189,-1.1814585928648962,-2.079426092170133,-2.07869758902419,-2.187406868541874,-2.437585799076575,-2.439138112724495,-2.558700993640413,-2.561930708303412,-2.6040747679199514,-3.2383931070290948,-3.241858052846571,-3.2831983195472825
190,-1.1814523352067954,-2.0795177823637343,-2.0786075325469238,-2.1874042036983647,-2.4372855808117517,-2.4394308195034236,-2.558680172467015,-2.5619452236512634,-2.604085340370918,-3.238405872519614,-3.241853536989556,-3.2832006035601315
191,-1.1814461427326335,-2.079460443535775,-2.0786664880733405,-2.187401566613643,-2.437413193115441,-2.43929577395845,-2.5586589774174997,-2.5619601785610313,-2.6040958026919756,-3.2384185525323157,-3.241849020675847,-3.2832028637798008
192,-1.1814400144291883,-2.079415163394338,-2.0787133681598844,-2.187398956856223,-2.4377948693156086,-2.4389067415454813,-2.5586383607459777,-2.5619746197573683,-2.6041061565953356,-3.2384311483724626,-3.2418445039352637,-3.283205100578027
193,-1.1814339493041288,-2.0795051693457034,-2.0786249456593526,-2.1873963740035216,-2.437517161649832,-2.439177168835615,-2.5586191109421157,-2.5619877577506958,-2.60411640375731,-3.2384436613195007,-3.2418399868005756,-3.283207314316821
194,-1.1814279463854807,-2.079471189993631,-2.078660492221734,-2.187393817641616,-2.4372835792954017,-2.439403545484962,-2.558601856821174,-2.5619989627462516,-2.604126545820287,-3.2384560926296846,-3.241835469293225,-3.2832095053489194
195,-1.1814220047211041,-2.0794077421157,-2.078725491318032,-2.187391287365046,-2.437475734642803,-2.439204257960075,-2.5585870830934905,-2.5620077490745237,-2.6041365843927626,-3.2384684435404156,-3.241830951435274,-3.2832116740246855
196,-1.1814161233781932,-2.0794898445101127,-2.0786449243935725,-2.187388782776553,-2.437801871820126,-2.438871061013204,-2.5585751507832346,-2.5620137547710375,-2.6041465210509203,-3.2384807152616575,-3.2418264332412567,-3.2832138206825863
197,-1.1814103014427868,-2.079481141838238,-2.0786551470256103,-2.187386303486938,-2.4374571257075948,-2.4392088186669074,-2.5585663181514433,-2.5620167206538937,-2.6041563573387165,-3.238492908985194,-3.2418219147292713,-3.2832159456570404
198,-1.181404538019294,-2.0794038953653415,-2.078733898182687,-2.187383849114801,-2.437292702913947,-2.439366323237556,-2.558560759638253,-2.56201647138053,-2.6041660947693694,-3.2385050258804857,-3.241817395903584,-3.2832180492752276
199,-1.181398832230036,-2.079472862151854,-2.078666421033512,-2.187381419286388,-2.437543410672181,-2.4391087664384985,-2.558558581643743,-2.56201289966626,-2.6041757348256453,-3.238517067096199,-3.241812876779795,-3.28322013185752
